Hotel Code,Hotel Name,Generated Date,Generated Time,Report Name
NNNH,Now Now Noho,07/23/2026,13:21:17,JFKNOW_RESV_Export_Manual
Hotel Code,Country,State,Postal Code,Group Name,Origin Code,Segment Code,Market Code,Hotel Name,Source Code,Purpose Of Stay,External System Reference,External System,Lead Days,Cancel Date,Stay Type,Updated At,Confirmation Number,Reservation Status,Nights,Adults,Children,Arrival Rate Code,Last Night Price,First Night Price,Adr,Arrival Room Type,Departure Date,Arrival Date,Travel Agent,Company,Guest Id,Reservation Id,Created At Hz,Departure Room Type,Arrival Room Number,Departure Room Number,City
NNNH,,,"",,,,OTA Net,Now Now Noho,Trip,,TIP-1128143565158044,SITEMINDER,1,,N,2025-10-30 11:14:02 -0400,120654,CHECKEDOUT,1,1,0,OTTRIP,135.32,135.32,135.32,CSC,2025-10-30,2025-10-29,Trip.com(New),,139423604,128318732,2025-10-28 08:51:07,CSC,416,416,
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006109,SYNXIS,38,2025-11-07,N,2025-11-07 18:46:08 -0500,120655,CANCELED,2,1,0,OTEXHC,272.3,265.3,268.8,WSC,2025-12-07,2025-12-05,Expedia,,139423728,128318852,2025-10-28 09:03:02,WSC,,,
NNNH,United States,,,,,,OTA Net,Now Now Noho,Expedia,,97050SF006113,SYNXIS,2,,N,2025-10-31 13:49:21 -0400,120656,CHECKEDOUT,1,1,0,OTEXEC,86.36,86.36,86.36,WSC,2025-10-31,2025-10-30,Expedia,,139426340,128319411,2025-10-28 09:45:29,WSC,322,322,
NNNH,United Kingdom,,W11 4TJ,,,,Discount,Now Now Noho,Direct,,97050SF006116,SYNXIS,7,,N,2025-11-05 13:49:46 -0500,120657,CHECKEDOUT,1,1,0,DISFALL,143.2,143.2,143.2,WSC,2025-11-05,2025-11-04,Booking Engine,,139426795,128320221,2025-10-28 10:17:26,WSC,320,320,
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006117,SYNXIS,24,,N,2025-11-23 10:07:13 -0500,120658,CHECKEDOUT,2,1,0,DISFALLWE,147.14,133.06,140.1,PCSC,2025-11-23,2025-11-21,Booking Engine,,139427072,128320595,2025-10-28 10:28:28,PCSC,228,228,
NNNH,United States,PA,19067,,,,OTA Net,Now Now Noho,Expedia,,97050SF006119,SYNXIS,0,,N,2025-10-29 13:28:02 -0400,120659,CHECKEDOUT,1,1,0,OTEXEC,122.13,122.13,122.13,WNN,2025-10-29,2025-10-28,Expedia,,139427128,128320704,2025-10-28 10:32:40,WNN,308,308,YARDLEY
NNNH,,,"",,,,Discount,Now Now Noho,Direct,,97050SF006121,SYNXIS,1,,N,2025-11-04 18:13:17 -0500,120660,CHECKEDOUT,1,1,0,DISFALL,143.2,143.2,143.2,WSC,2025-10-30,2025-10-29,,,138654992,128320853,2025-10-28 10:37:34,WSC,348,348,
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006124,SYNXIS,40,2025-10-28,N,2025-10-28 11:04:11 -0400,120661,CANCELED,1,1,0,DISFALL,167.2,167.2,167.2,CSC,2025-12-08,2025-12-07,Booking Engine,,139427657,128321422,2025-10-28 10:57:15,CSC,,,
NNNH,,,,,,,Retail,Now Now Noho,Direct,,97050SF006126,SYNXIS,13,2025-10-28,N,2025-10-28 17:47:53 -0400,120662,CANCELED,1,1,0,BAR,135.0,135.0,135.0,CSC,2025-11-11,2025-11-10,Booking Engine,,139427770,128321592,2025-10-28 11:04:46,CSC,,,
NNNH,,"","",,,,OTA Net,Now Now Noho,Expedia,,97050SF006129,SYNXIS,0,,N,2025-10-29 12:11:51 -0400,120663,CHECKEDOUT,1,1,0,OTEXEC,111.91,111.91,111.91,PCSC,2025-10-29,2025-10-28,Expedia,,139427800,128321707,2025-10-28 11:07:39,PCSC,245,245,""
NNNH,,,,,,,OTA,Now Now Noho,Agoda,,97050SF006128,SYNXIS,0,,N,2025-10-31 09:28:21 -0400,120664,CHECKEDOUT,3,1,0,OTAGLO,110.86,137.1,121.8,PCSC,2025-10-31,2025-10-28,Agoda.com,,139427803,128321710,2025-10-28 11:07:52,PCSC,205,224,
NNNH,,,"",,,,Discount,Now Now Noho,Direct,,97050SF006125,SYNXIS,40,,N,2025-12-08 13:16:11 -0500,120665,CHECKEDOUT,1,1,0,DISFALLWE,154.18,154.18,154.18,PCSC,2025-12-08,2025-12-07,Booking Engine,,139427824,128321755,2025-10-28 11:10:28,PCSC,211,211,
NNNH,,,,,,,OTA Net,Now Now Noho,Expedia,,97050SF006133,SYNXIS,44,2025-10-28,N,2025-10-28 12:06:11 -0400,120666,CANCELED,2,1,0,OTEXEC,142.57,127.24,134.91,CSC,2025-12-13,2025-12-11,Expedia,,139428613,128322629,2025-10-28 11:49:54,CSC,,,
NNNH,,,"",,,,OTA Net,Now Now Noho,Expedia,,97050SF006135,SYNXIS,26,,N,2025-11-26 13:22:21 -0500,120667,CHECKEDOUT,3,1,0,OTEXEC,71.03,71.03,69.33,WSC,2025-11-26,2025-11-23,Expedia,,139428844,128322876,2025-10-28 12:02:01,WSC,307,307,
NNNH,,,,,,,OTA Net,Now Now Noho,Expedia,,97050SF006137,SYNXIS,38,2025-10-28,N,2025-10-28 14:46:03 -0400,120668,CANCELED,4,1,0,OTEXAPE,171.75,201.75,188.63,PCSC,2025-12-09,2025-12-05,Expedia,,139428876,128322910,2025-10-28 12:03:48,PCSC,,,
NNNH,,,,,,,OTA Net,Now Now Noho,Hostelworld,,97050SF006140,SYNXIS,48,,N,2025-12-19 14:35:31 -0500,120669,CHECKEDOUT,4,1,0,OTHOSAP,169.15,169.15,179.78,PNNC,2025-12-19,2025-12-15,Hostelworld CCX,,139428964,128323010,2025-10-28 12:06:50,PNNC,201,201,
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006141,SYNXIS,44,2025-11-12,N,2025-11-12 23:00:25 -0500,120670,CANCELED,2,1,0,OTEXHC,195.3,174.3,184.8,CSC,2025-12-13,2025-12-11,Expedia,,139429007,128323050,2025-10-28 12:09:00,CSC,,,
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006139,SYNXIS,39,,N,2025-12-09 11:18:11 -0500,120671,CHECKEDOUT,3,1,0,DISFALLWE,147.14,273.86,189.38,WSC,2025-12-09,2025-12-06,Booking Engine,,139429008,128323052,2025-10-28 12:09:01,WSC,334,334,
NNNH,,,"",,,,OTA Net,Now Now Noho,Expedia,,97050SF006143,SYNXIS,0,,N,2025-10-29 09:02:11 -0400,120672,CHECKEDOUT,1,1,0,OTEXEC,106.8,106.8,106.8,WSC,2025-10-29,2025-10-28,Expedia,,139429140,128323191,2025-10-28 12:16:15,WSC,322,322,
NNNH,,"",,,,,OTA Net,Now Now Noho,Expedia,,97050SF006142,SYNXIS,42,,N,2025-12-10 03:06:34 -0500,120673,NOSHOW,2,1,0,OTEXEC,111.91,106.8,109.36,PCSC,2025-12-11,2025-12-09,Expedia,,139429143,128323193,2025-10-28 12:16:16,PCSC,221,221,""
NNNH,,"",,,,,OTA Net,Now Now Noho,Trip,,TIP-1658106883910222,SITEMINDER,0,,N,2025-10-29 12:21:07 -0400,120674,CHECKEDOUT,1,1,0,OTTRIP,135.32,135.32,135.32,PCSC,2025-10-29,2025-10-28,Trip.com(New),,139429170,128323216,2025-10-28 12:16:52,PCSC,221,221,
NNNH,,,,,,,OTA Net,Now Now Noho,Trip,,TIP-1128143567576608,SITEMINDER,8,2025-10-28,N,2025-10-28 15:04:31 -0400,120675,CANCELED,7,1,0,OTTRAP,94.52,114.92,127.16,CSC,2025-11-12,2025-11-05,Trip.com(New),,139429484,128323539,2025-10-28 12:36:45,CSC,,,
NNNH,,,,,,,OTA Net,Now Now Noho,Expedia,,97050SF006148,SYNXIS,0,2025-10-28,N,2025-10-28 12:50:56 -0400,120676,CANCELED,1,1,0,OTEXEC,106.8,106.8,106.8,WSC,2025-10-29,2025-10-28,Expedia,,139429592,128323653,2025-10-28 12:44:42,WSC,,,
NNNH,Turkey,"",,,,,OTA,Now Now Noho,Booking,,97050SF006147,SYNXIS,41,2025-12-03,N,2025-12-03 07:54:06 -0500,120677,CANCELED,7,1,0,OTBKGLO,115.6,142.96,157.62,CSC,2025-12-15,2025-12-08,Booking.com,,139429594,128323654,2025-10-28 12:44:42,CSC,,,.
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006152,SYNXIS,43,2025-12-08,N,2025-12-08 09:35:06 -0500,120678,CANCELED,2,1,0,OTEXHC,174.3,153.3,163.8,WSC,2025-12-12,2025-12-10,Expedia,,139429657,128323726,2025-10-28 12:47:39,WSC,,,
NNNH,,"",,,,,OTA Net,Now Now Noho,Expedia,,97050SF006162,SYNXIS,16,,N,2025-11-14 11:49:26 -0500,120679,CHECKEDOUT,1,1,0,OTEXEC,86.36,86.36,86.36,CSC,2025-11-14,2025-11-13,Expedia,,139429906,128324010,2025-10-28 13:00:09,CSC,415,415,""
NNNH,United States,VA,222092044,,,,Discount,Now Now Noho,Direct,,97050SF006165,SYNXIS,28,,N,2025-11-27 10:07:16 -0500,120680,CHECKEDOUT,2,1,0,DISFALL,119.2,111.2,115.2,WSC,2025-11-27,2025-11-25,Mobile,,139429981,128324127,2025-10-28 13:03:50,WSC,342,342,ARLINGTON
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006166,SYNXIS,30,2025-11-15,N,2025-11-15 13:38:51 -0500,120681,CANCELED,4,1,0,OTEXHC,104.3,160.3,148.05,PCSC,2025-12-01,2025-11-27,Expedia,,139429984,128324132,2025-10-28 13:03:56,PCSC,,,
NNNH,,"",,,,,OTA Net,Now Now Noho,Trip,,TIP-1128143567718810,SITEMINDER,8,,N,2025-11-07 14:30:02 -0500,120682,CHECKEDOUT,2,1,0,OTTRIP,114.92,114.92,114.92,CSC,2025-11-07,2025-11-05,Trip.com(New),,139430200,128324294,2025-10-28 13:11:39,CSC,452,452,""
NNNH,,"","",,,,OTA Net,Now Now Noho,Expedia,,97050SF006169,SYNXIS,36,,N,2025-12-07 07:45:36 -0500,120683,CHECKEDOUT,4,1,0,OTEXAPE,147.28,130.85,140.44,PCSC,2025-12-07,2025-12-03,Expedia,,139430526,128324677,2025-10-28 13:32:36,PCSC,237,237,""
NNNH,United States,"",,,,,OTA Net,Now Now Noho,Expedia,,97050SF006175,SYNXIS,8,,N,2025-11-06 12:25:16 -0500,120684,CHECKEDOUT,1,1,0,OTEXAPE,87.05,87.05,87.05,ADA,2025-11-06,2025-11-05,Expedia,,139430981,128325119,2025-10-28 13:56:48,ADA,111,111,""
NNNH,United States,NJ,07011011,,,,OTA,Now Now Noho,Expedia,,97050SF006177,SYNXIS,3,,N,2025-11-01 12:58:31 -0400,120685,CHECKEDOUT,1,1,0,OTEXHC,216.3,216.3,216.3,CSC,2025-11-01,2025-10-31,Expedia,,139431109,128325261,2025-10-28 14:04:56,CSC,422,422,WEST ORANGE
NNNH,United States,CA,90027,,,,Discount,Now Now Noho,Direct,,97050SF006179,SYNXIS,1,,N,2025-10-30 11:36:12 -0400,120686,CHECKEDOUT,1,1,0,DISFALLWE,133.06,133.06,133.06,PCSC,2025-10-30,2025-10-29,Booking Engine,,139431165,128325331,2025-10-28 14:07:02,PCSC,235,235,LOS ANGELES
NNNH,United States,MA,010021511,,,,Discount,Now Now Noho,Direct,,97050SF006180,SYNXIS,1,,N,2025-10-30 11:39:11 -0400,120687,CHECKEDOUT,1,1,0,DISFALLWE,126.02,126.02,126.02,CSC,2025-10-30,2025-10-29,Booking Engine,,139431230,128325406,2025-10-28 14:11:42,CSC,407,407,AMHERST
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006186,SYNXIS,7,2025-10-28,N,2025-10-28 17:47:53 -0400,120688,CANCELED,1,1,0,DISFALL,120.0,120.0,120.0,CSC,2025-11-05,2025-11-04,Booking Engine,,139431469,128325625,2025-10-28 14:26:04,CSC,,,
NNNH,,,,,,,OTA Net,Now Now Noho,Trip,,TIP-1128143567882862,SITEMINDER,37,2025-10-29,N,2025-10-29 21:13:30 -0400,120689,CANCELED,2,1,0,OTTRIP,189.71,155.72,172.72,CSC,2025-12-06,2025-12-04,Trip.com(New),,139431610,128325759,2025-10-28 14:34:14,CSC,,,
NNNH,,,"",,,,Wholesale,Now Now Noho,Direct,,DOW-843772675 - 1761676856030020,SITEMINDER,52,,N,2025-12-20 13:47:36 -0500,120690,CHECKEDOUT,1,1,0,WHWBNRF,106.66,106.66,106.66,CSC,2025-12-20,2025-12-19,WebBeds - Destinations of the World,,139431798,128325957,2025-10-28 14:43:23,CSC,108,108,
NNNH,,"","",,,,OTA Net,Now Now Noho,Expedia,,97050SF006190,SYNXIS,38,,N,2025-12-09 14:02:26 -0500,120691,CHECKEDOUT,4,1,0,OTEXAPE,171.75,201.75,188.63,PCSC,2025-12-09,2025-12-05,Expedia,,139431951,128326114,2025-10-28 14:55:47,PCSC,231,231,""
NNNH,,"",,,,,OTA,Now Now Noho,Agoda,,97050SF006195,SYNXIS,1,,N,2025-10-30 07:57:55 -0400,120692,CHECKEDOUT,1,1,0,OTAGO,124.76,124.76,124.76,CSC,2025-10-30,2025-10-29,Agoda.com,,139432285,128326482,2025-10-28 15:12:35,CSC,412,412,
NNNH,,"",,,,,Wholesale,Now Now Noho,Direct,,DOW-843788765 - 1761678850004222,SITEMINDER,42,,N,2025-12-11 13:47:11 -0500,120693,CHECKEDOUT,2,1,0,WHWBNRF,117.38,112.02,114.7,CSC,2025-12-11,2025-12-09,WebBeds - Destinations of the World,,139432403,128326609,2025-10-28 15:19:06,CSC,430,430,""
NNNH,Germany,,48308,,,,Wholesale,Now Now Noho,Direct,,NTN-2PCPT1-34035203,SITEMINDER,23,,N,2025-11-24 11:59:57 -0500,120694,CHECKEDOUT,4,1,0,WHW2MPRO,75.6,82.32,92.4,CSC,2025-11-24,2025-11-20,World 2 Meet,,139432474,128326683,2025-10-28 15:23:12,CSC,428,428,
NNNH,Germany,,76437,,,,OTA Net,Now Now Noho,Expedia,,97050SF006204,SYNXIS,12,,N,2025-11-15 14:36:17 -0500,120695,CHECKEDOUT,6,1,0,OTEXEC,163.01,81.25,96.58,PCSC,2025-11-15,2025-11-09,Expedia,,139432805,128327068,2025-10-28 15:41:16,PCSC,256,256,
NNNH,Canada,"",,,,,OTA,Now Now Noho,Booking,,97050SF006206,SYNXIS,63,2025-12-21,N,2025-12-21 22:10:05 -0500,120696,CANCELED,5,1,0,OTBKGLO,105.64,288.04,186.2,ADA,2026-01-04,2025-12-30,Booking.com,,139433035,128327315,2025-10-28 15:49:56,ADA,,,.
NNNH,Brazil,"",,,,,OTA,Now Now Noho,Booking,,97050SF006207,SYNXIS,44,,N,2025-12-20 13:49:41 -0500,120697,CHECKEDOUT,9,1,0,OTBKGLO,136.12,170.32,141.44,PCSC,2025-12-20,2025-12-11,Booking.com,,139433112,128327396,2025-10-28 15:54:01,PCSC,215,215,""
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006209,SYNXIS,22,2025-11-17,N,2025-11-17 09:18:16 -0500,120698,CANCELED,2,1,0,DISFALL,119.2,111.2,115.2,WSC,2025-11-21,2025-11-19,Booking Engine,,139433242,128327548,2025-10-28 16:01:07,WSC,,,
NNNH,United States,CA,94565,,,,Discount,Now Now Noho,Direct,,BBN-BB25102819105271,SITEMINDER,0,,N,2025-10-29 11:49:26 -0400,120699,CHECKEDOUT,1,1,0,DISFALL,167.2,167.2,167.2,CSC,2025-10-29,2025-10-28,Direct Booking,,139433607,128327933,2025-10-28 16:19:28,CSC,422,422,Bay Point
NNNH,Armenia,"",,,,,OTA,Now Now Noho,Expedia,,97050SF006214,SYNXIS,22,,N,2025-11-20 03:06:41 -0500,120700,NOSHOW,1,1,0,OTEXHC,94.5,94.5,94.5,CSC,2025-11-20,2025-11-19,Expedia,,139433767,128328087,2025-10-28 16:27:42,CSC,418,418,""
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006215,SYNXIS,3,,N,2025-11-03 12:04:07 -0500,120701,CHECKEDOUT,3,1,0,OTEXHC,191.2,247.2,279.2,CSC,2025-11-03,2025-10-31,Expedia,,139433995,128328292,2025-10-28 16:38:02,CSC,407,407,
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006220,SYNXIS,113,2026-02-09,N,2026-02-09 09:38:45 -0500,120702,CANCELED,7,1,0,OTEXLOH,83.3,83.3,85.3,WSC,2026-02-25,2026-02-18,Expedia,,139434321,128328661,2025-10-28 16:56:25,WSC,,,
NNNH,,"",,,,,OTA Net,Now Now Noho,Expedia,,97050SF006221,SYNXIS,6,,N,2025-11-04 13:04:06 -0500,120703,CHECKEDOUT,1,1,0,OTEXEC,101.69,101.69,101.69,CSC,2025-11-04,2025-11-03,Expedia,,139434337,128328674,2025-10-28 16:57:23,CSC,110,110,""
NNNH,United States,,2010,,,,Discount,Now Now Noho,Direct,,97050SF006226,SYNXIS,101,2025-10-30,N,2026-02-09 13:54:52 -0500,120704,CHECKEDOUT,3,1,0,DISFALLWE,83.78,90.82,88.48,WSC,2026-02-09,2026-02-06,Booking Engine,,139434539,128328856,2025-10-28 17:05:07,WSC,347,347,
NNNH,,,,,,,OTA Net,Now Now Noho,Expedia,,97050SF006228,SYNXIS,10,,N,2025-11-09 11:36:06 -0500,120705,CHECKEDOUT,2,1,0,OTEXAPE,119.9,119.9,119.9,CSC,2025-11-09,2025-11-07,Expedia,,139434543,128328868,2025-10-28 17:06:11,CSC,411,411,
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,97050SF006231,SYNXIS,4,,N,2025-11-02 11:05:27 -0500,120706,CHECKEDOUT,1,1,0,OTEXHC,286.3,286.3,286.3,PCSC,2025-11-02,2025-11-01,Expedia,,139434766,128329107,2025-10-28 17:20:35,PCSC,227,227,""
NNNH,France,"",,,,,OTA,Now Now Noho,Booking,,97050SF006232,SYNXIS,9,,N,2025-11-07 14:54:42 -0500,120707,CHECKEDOUT,1,1,0,OTBKGAP,177.65,177.65,177.65,WSC,2025-11-07,2025-11-06,Booking.com,,139434848,128329174,2025-10-28 17:24:32,WSC,349,349,""
NNNH,,,"",,,,Discount,Now Now Noho,Direct,,97050SF006230,SYNXIS,3,,N,2025-11-03 12:30:31 -0500,120708,CHECKEDOUT,3,1,0,DISFALL,199.2,255.2,260.54,PCSC,2025-11-03,2025-10-31,Booking Engine,,139434898,128329227,2025-10-28 17:27:33,PCSC,236,236,
NNNH,United States,FL,33020,,,,Discount,Now Now Noho,Direct,,97050SF006242,SYNXIS,5,2025-10-29,N,2026-01-30 14:08:52 -0500,120709,CANCELED,5,1,0,DISLTO,105.0,105.0,105.0,WSC,2025-11-07,2025-11-02,Mobile,,138926892,128329774,2025-10-28 17:57:22,WSC,,,HOLLYWOOD
NNNH,,"",,,,,OTA Net,Now Now Noho,Trip,,TIP-1128143568057468,SITEMINDER,6,,N,2025-11-07 14:31:02 -0500,120710,CHECKEDOUT,4,1,0,OTTRIP,114.92,121.72,116.62,CSC,2025-11-07,2025-11-03,Trip.com(New),,139435520,128329870,2025-10-28 18:03:10,CSC,448,448,""
NNNH,,"",,,,,Discount,Now Now Noho,Direct,,97050SF006243,SYNXIS,12,2025-10-28,N,2025-10-28 18:07:05 -0400,120711,CANCELED,1,1,0,DISLTO,105.0,105.0,105.0,PCSC,2025-11-10,2025-11-09,Mobile,,137802250,128329907,2025-10-28 18:05:27,PCSC,,,
NNNH,,"",,,,,Discount,Now Now Noho,Direct,,97050SF006250,SYNXIS,19,2025-10-28,N,2025-10-28 18:12:11 -0400,120712,CANCELED,1,1,0,DISLTO,95.0,95.0,95.0,CSC,2025-11-17,2025-11-16,Mobile,,137802250,128330001,2025-10-28 18:10:44,CSC,,,
NNNH,,,"",,,,OTA Net,Now Now Noho,Expedia,,97050SF006254,SYNXIS,1,,N,2025-10-31 11:53:12 -0400,120713,CHECKEDOUT,2,1,0,OTEXEC,86.36,91.47,88.92,CSC,2025-10-31,2025-10-29,Expedia,,139435702,128330049,2025-10-28 18:14:40,CSC,422,422,
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006253,SYNXIS,57,2025-12-18,N,2025-12-18 05:16:15 -0500,120714,CANCELED,1,1,0,DISFALLWE,154.18,154.18,154.18,CSC,2025-12-25,2025-12-24,Booking Engine,,139435742,128330095,2025-10-28 18:17:41,CSC,,,
NNNH,United Kingdom,"",M337BE,,,,OTA Net,Now Now Noho,Expedia,,97050SF006257,SYNXIS,76,,N,2026-01-15 11:02:56 -0500,120715,CHECKEDOUT,3,1,0,OTEXAPE,71.4,71.4,71.4,PCSC,2026-01-15,2026-01-12,Expedia,,139435861,128330215,2025-10-28 18:23:48,PCSC,223,223,""
NNNH,,"",,,,,OTA Net,Now Now Noho,Trip,,TIP-1539359628503235,SITEMINDER,12,,N,2025-11-14 12:57:27 -0500,120716,CHECKEDOUT,5,1,0,OTTRAP,98.6,101.32,96.16,PCSC,2025-11-14,2025-11-09,Trip.com(New),,139436411,128330788,2025-10-28 19:03:22,PCSC,210,210,Russia
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006269,SYNXIS,6,,N,2025-11-06 09:50:17 -0500,120717,CHECKEDOUT,3,1,0,DISFALL,199.2,159.2,166.14,CSC,2025-11-06,2025-11-03,Booking Engine,,139436822,128331225,2025-10-28 19:34:36,CSC,107,107,
NNNH,United States,"",,,,,OTA Net,Now Now Noho,Hostelworld,,97050SF006270,SYNXIS,1,,N,2025-10-30 12:02:31 -0400,120718,CHECKEDOUT,1,1,0,OTHOS,161.1,161.1,161.1,CSC,2025-10-30,2025-10-29,Hostelworld CCX,,139436857,128331265,2025-10-28 19:37:49,CSC,429,429,
NNNH,,"",,,,,OTA Net,Now Now Noho,Trip,,TIP-1128143568206964,SITEMINDER,22,,N,2025-11-21 12:24:12 -0500,120719,CHECKEDOUT,2,1,0,OTTRIP,98.6,87.72,93.16,CSC,2025-11-21,2025-11-19,Trip.com(New),,139436981,128331399,2025-10-28 19:47:56,CSC,456,456,""
NNNH,,,,,,,Discount,Now Now Noho,Direct,,97050SF006274,SYNXIS,15,2025-11-10,N,2025-11-10 18:02:26 -0500,120720,CANCELED,2,1,0,DISFALL,255.2,143.2,199.2,PCSC,2025-11-15,2025-11-13,Booking Engine,,139437151,128331563,2025-10-28 20:00:47,PCSC,,,
NNNH,,"",,,,,OTA Net,Now Now Noho,Expedia,,97050SF006276,SYNXIS,12,,N,2025-11-12 11:57:33 -0500,120721,CHECKEDOUT,2,1,0,OTEXEC,71.03,68.98,70.01,CSC,2025-11-12,2025-11-10,Expedia,,139437347,128331792,2025-10-28 20:16:56,CSC,432,432,""
NNNH,,"",,,,,OTA,Now Now Noho,Expedia,,97050SF006280,SYNXIS,43,2025-11-09,N,2025-12-15 18:16:51 -0500,120722,CANCELED,1,1,0,OTEXHC,174.3,174.3,174.3,ADA,2025-12-12,2025-12-11,Expedia,,139437549,128332019,2025-10-28 20:33:37,ADA,,,""
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006285,SYNXIS,22,2025-11-09,N,2025-11-09 09:18:19 -0500,120723,CANCELED,3,1,0,OTEXHC,146.3,111.3,129.97,PCSC,2025-11-23,2025-11-20,Expedia,,139437642,128332142,2025-10-28 20:42:14,PCSC,,,
NNNH,,"","",,,,OTA Net,Now Now Noho,Expedia,,97050SF006287,SYNXIS,36,,N,2025-12-05 12:26:31 -0500,120724,CHECKEDOUT,1,1,0,OTEXEC,132.35,132.35,132.35,WSC,2025-12-05,2025-12-04,Expedia,,139437705,128332214,2025-10-28 20:47:35,WSC,316,316,""
NNNH,United States,MA,024534126,,,,OTA,Now Now Noho,Direct,,ROS-77599166,SITEMINDER,28,2025-11-25,N,2025-11-25 13:26:41 -0500,120725,CANCELED,3,1,0,OTRSST,158.34,158.34,158.34,CSC,2025-11-29,2025-11-26,RocketStay,,139437754,128332268,2025-10-28 20:52:43,CSC,,,WALTHAM
NNNH,Armenia,,,,,,OTA Net,Now Now Noho,Expedia,,97050SF006294,SYNXIS,8,,N,2025-11-09 12:02:17 -0500,120726,CHECKEDOUT,3,1,0,OTEXAPE,119.9,103.48,114.43,WSC,2025-11-09,2025-11-06,Expedia,,139438134,128332668,2025-10-28 21:22:55,WSC,311,311,
NNNH,Armenia,"",,,,,OTA Net,Now Now Noho,Expedia,,97050SF006295,SYNXIS,-1,,N,2025-10-29 12:22:06 -0400,120727,CHECKEDOUT,1,1,0,OTEXEC,106.8,106.8,106.8,WSC,2025-10-29,2025-10-28,Expedia,,139438230,128332782,2025-10-28 21:31:27,WSC,305,305,""
NNNH,United States,,60093,,,,OTA Net,Now Now Noho,Trip,,TIP-1128143568802321,SITEMINDER,-1,,N,2025-10-29 11:50:32 -0400,120728,CHECKEDOUT,1,1,0,OTTRIP,135.32,135.32,135.32,CSC,2025-10-29,2025-10-28,Trip.com(New),,139438618,128333183,2025-10-28 22:03:23,CSC,420,420,
NNNH,,,,,,,OTA Net,Now Now Noho,Expedia,,97050SF006313,SYNXIS,19,2025-10-29,N,2025-10-29 22:44:40 -0400,120729,CANCELED,1,1,0,OTEXEC,68.98,68.98,68.98,CSC,2025-11-18,2025-11-17,Expedia,,139439327,128333969,2025-10-28 23:08:43,CSC,,,
NNNH,United States,CA,90293,,,,Corporate,Now Now Noho,Sales Team,,97050SF006314,SYNXIS,14,,N,2025-11-15 12:26:41 -0500,120730,CHECKEDOUT,3,1,0,NEGDEC1,196.98,110.53,139.35,WSC,2025-11-15,2025-11-12,Booking Engine,,139439458,128334097,2025-10-28 23:23:43,WSC,334,350,PLAYA DEL REY
NNNH,United States,CA,95819,,,,OTA Net,Now Now Noho,Expedia,,97050SF006316,SYNXIS,36,,N,2025-12-07 09:21:21 -0500,120731,CHECKEDOUT,3,1,0,OTEXAPE,147.28,136.33,143.63,PCSC,2025-12-07,2025-12-04,Expedia,,139439471,128334109,2025-10-28 23:24:44,PCSC,235,235,SACRAMENTO
NNNH,United States,TX,78757,,,,OTA Net,Now Now Noho,Expedia,,97050SF006317,SYNXIS,17,,N,2025-11-17 12:13:01 -0500,120732,CHECKEDOUT,2,1,0,OTEXAPE,81.58,108.95,95.27,CSC,2025-11-17,2025-11-15,Expedia,,139439682,128334324,2025-10-28 23:52:20,CSC,410,410,AUSTIN
NNNH,United States,TX,75062,,,,OTA Net,Now Now Noho,Expedia,,97050SF006318,SYNXIS,0,,N,2025-10-30 11:44:11 -0400,120733,CHECKEDOUT,1,1,0,OTEXEC,91.47,91.47,91.47,CSC,2025-10-30,2025-10-29,Expedia,,139439863,128334508,2025-10-29 00:13:34,CSC,424,424,IRVING
NNNH,,,,,,,OTA,Now Now Noho,Expedia,,97050SF006322,SYNXIS,3,2025-10-30,N,2025-10-30 14:22:01 -0400,120734,CANCELED,1,1,0,OTEXHC,349.3,349.3,349.3,CSC,2025-11-02,2025-11-01,Expedia,,139440031,128334655,2025-10-29 00:40:37,CSC,,,
NNNH,,"",,,,,Discount,Now Now Noho,Direct,,97050SF006323,SYNXIS,0,,N,2025-10-30 10:46:26 -0400,120735,CHECKEDOUT,1,1,0,DISFALLWE,133.06,133.06,133.06,PCSC,2025-10-30,2025-10-29,Mobile,,139440058,128334676,2025-10-29 00:44:38,PCSC,245,245,
NNNH,,"",,,,,OTA Net,Now Now Noho,Expedia,,97050SF006324,SYNXIS,8,,N,2025-11-08 13:00:21 -0500,120736,CHECKEDOUT,2,1,0,OTEXAPE,119.9,103.48,111.69,WSC,2025-11-08,2025-11-06,Expedia,,139440213,128334816,2025-10-29 01:06:42,WSC,303,303,""
